,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
161,Renaissance Hotel,0,111,2018,July,28,6,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,123.0,0,2
162,Renaissance Hotel,0,51,2018,July,28,6,1,3,2,0,0,BB,USA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,0,Transient,117.81,1,2
163,Renaissance Hotel,0,94,2018,July,28,6,1,3,3,0,0,BB,CN,TA/TO,0,0,0,D,D,0,No Deposit,96.0,,0,Transient,171.32,0,1
164,Renaissance Hotel,0,81,2018,July,28,6,1,3,2,2,0,HB,CHE,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,210.0,1,0
165,Renaissance Hotel,0,84,2018,July,28,6,1,3,2,0,1,BB,PRT,TA/TO,0,0,0,D,E,1,No Deposit,240.0,,0,Transient,97.0,0,2
166,Renaissance Hotel,0,51,2018,July,28,6,1,3,3,0,0,BB,USA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,0,Transient,117.81,0,2
167,Renaissance Hotel,0,111,2018,July,28,6,0,0,2,0,0,BB,PRT,TA/TO,0,0,0,A,H,0,No Deposit,240.0,,0,Transient,0.0,0,2
168,Renaissance Hotel,0,0,2018,July,28,6,0,0,1,0,0,BB,PRT,Direct,0,0,0,E,H,0,No Deposit,250.0,,0,Transient,0.0,0,0
169,Renaissance Hotel,0,2,2018,July,28,6,1,0,2,1,0,BB,PRT,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,131.0,0,0
170,Renaissance Hotel,0,7,2018,July,28,6,1,1,2,0,0,BB,PRT,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,98.0,0,2
171,Renaissance Hotel,0,98,2018,July,28,6,1,1,2,0,0,BB,USA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,,0,Transient,87.3,1,1
172,Renaissance Hotel,0,95,2018,July,28,6,1,2,2,0,0,BB,GRC,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,97.0,0,1
173,Renaissance Hotel,1,48,2018,July,28,6,1,3,2,0,0,HB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,167.0,0,0
174,Renaissance Hotel,0,66,2018,July,28,6,1,3,2,0,0,HB,PRT,TA/TO,0,0,0,A,E,0,No Deposit,175.0,,0,Transient,91.5,0,0
175,Renaissance Hotel,0,104,2018,July,28,6,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,C,1,No Deposit,240.0,,0,Transient,73.8,0,1
176,Renaissance Hotel,0,28,2018,July,28,6,1,4,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,123.0,0,0
177,Renaissance Hotel,0,34,2018,July,28,6,1,4,2,0,0,HB,PRT,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,175.0,1,0
178,Renaissance Hotel,0,98,2018,July,28,6,1,5,2,0,0,HB,ESP,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,117.8,1,1
179,Renaissance Hotel,0,104,2018,July,28,6,1,5,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,117.63,0,0
180,Renaissance Hotel,0,68,2018,July,28,6,2,5,2,2,0,HB,PRT,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,185.0,0,0
181,Renaissance Hotel,1,86,2018,July,28,6,2,5,1,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,71.0,0,1
182,Renaissance Hotel,0,258,2018,July,28,6,2,5,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,2.0,,0,Contract,47.25,0,0
183,Renaissance Hotel,0,111,2018,July,28,6,3,5,2,0,0,HB,PRT,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,151.0,0,1
184,Renaissance Hotel,1,94,2018,July,28,6,3,7,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,87.3,0,0
185,Renaissance Hotel,0,112,2018,July,28,6,3,7,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,120.6,0,1
186,Renaissance Hotel,0,100,2018,July,28,6,3,7,2,0,0,BB,GBR,TA/TO,0,0,0,D,D,1,No Deposit,241.0,,0,Transient,63.86,0,1
187,Renaissance Hotel,0,33,2018,July,28,6,3,7,2,0,0,HB,PRT,Direct,0,0,0,F,F,5,No Deposit,250.0,,0,Transient,157.1,0,1
188,Renaissance Hotel,0,97,2018,July,28,6,3,7,2,0,0,HB,GBR,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Contract,91.37,0,2
189,Renaissance Hotel,0,80,2018,July,28,6,3,8,1,0,0,BB,FRA,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,73.0,0,0
190,Renaissance Hotel,0,90,2018,July,28,6,4,10,2,0,0,BB,ITA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Contract,110.7,0,0
191,Renaissance Hotel,0,111,2018,July,28,6,4,10,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,93.6,0,0
192,Renaissance Hotel,0,65,2018,July,28,6,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,127.0,,0,Transient,83.5,0,0
193,Renaissance Hotel,1,67,2018,July,28,7,0,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,1
194,Renaissance Hotel,0,55,2018,July,28,7,0,3,2,0,0,BB,ESP,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,82.0,1,2
195,Renaissance Hotel,0,21,2018,July,28,7,0,3,2,1,0,HB,PRT,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,185.5,0,1
196,Renaissance Hotel,0,8,2018,July,28,7,0,0,2,0,0,BB,PRT,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,1
197,Renaissance Hotel,0,8,2018,July,28,7,0,0,2,0,0,BB,PRT,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,0.0,0,1
198,Renaissance Hotel,0,0,2018,July,28,7,0,1,1,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,109.8,0,3
199,Renaissance Hotel,0,0,2018,July,28,7,0,1,3,0,0,HB,PRT,Direct,0,0,0,C,C,0,No Deposit,,,0,Transient,195.0,1,0
200,Renaissance Hotel,0,0,2018,July,28,7,0,1,1,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,109.8,0,3
201,Renaissance Hotel,0,8,2018,July,28,7,0,4,3,2,0,BB,ESP,TA/TO,0,0,0,H,H,2,No Deposit,240.0,,0,Transient,193.0,0,1
202,Renaissance Hotel,0,66,2018,July,28,7,0,4,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,97.0,0,2
203,Renaissance Hotel,0,88,2018,July,28,7,0,4,3,0,0,HB,USA,TA/TO,0,0,0,D,E,0,No Deposit,95.0,,0,Transient,150.0,0,1
204,Renaissance Hotel,0,0,2018,July,28,7,0,4,2,0,0,BB,NLD,Direct,0,0,0,A,A,2,No Deposit,,,0,Transient,98.0,0,0
205,Renaissance Hotel,1,43,2018,July,28,7,0,5,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient,91.5,0,0
206,Renaissance Hotel,1,88,2018,July,28,7,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,139.0,0,2
207,Renaissance Hotel,0,54,2018,July,28,7,2,5,2,0,0,BB,IRL,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,79.5,0,0
208,Renaissance Hotel,1,292,2018,July,28,7,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,2.0,,0,Contract,47.25,0,0
209,Renaissance Hotel,0,112,2018,July,28,7,4,10,2,0,0,HB,IRL,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Contract,126.65,0,1
210,Renaissance Hotel,0,68,2018,July,28,8,0,3,2,0,0,BB,GBR,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,107.0,0,1
211,Renaissance Hotel,0,7,2018,July,28,8,0,4,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,1,2
212,Renaissance Hotel,0,1,2018,July,28,8,0,4,2,0,0,BB,ESP,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,1,1
213,Renaissance Hotel,1,113,2018,July,28,8,0,4,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,123.0,0,1
214,Renaissance Hotel,0,5,2018,July,28,8,0,4,2,0,0,BB,ESP,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,146.0,0,1
215,Renaissance Hotel,0,83,2018,July,28,8,0,4,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,105.0,,0,Transient,110.7,0,1
216,Renaissance Hotel,1,105,2018,July,28,8,0,4,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,1
217,Renaissance Hotel,0,0,2018,July,28,8,0,1,1,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,146.0,,0,Transient,61.0,0,0
218,Renaissance Hotel,1,1,2018,July,28,8,0,1,2,0,0,BB,PRT,Corporate,0,0,0,A,A,0,No Deposit,,110.0,0,Transient,104.72,0,1
219,Renaissance Hotel,1,1,2018,July,28,8,0,1,2,0,0,BB,PRT,Corporate,0,0,0,A,A,0,No Deposit,,110.0,0,Transient,104.72,0,1
220,Renaissance Hotel,0,1,2018,July,28,8,0,2,2,0,0,BB,CHE,Corporate,0,0,0,A,F,0,No Deposit,,110.0,0,Transient,104.72,1,1
221,Renaissance Hotel,1,102,2018,July,28,8,1,4,2,0,0,BB,PRT,Direct,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,66.42,0,1
222,Renaissance Hotel,0,113,2018,July,28,8,2,4,2,0,0,BB,PRT,Direct,0,0,0,E,E,1,No Deposit,250.0,,0,Transient,77.96,1,1
223,Renaissance Hotel,1,280,2018,July,28,8,2,5,2,1,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,112.0,0,1
224,Renaissance Hotel,0,96,2018,July,28,8,2,5,2,0,0,BB,GBR,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,107.0,0,1
225,Renaissance Hotel,0,394,2018,July,28,8,2,5,2,0,0,HB,GBR,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,89.68,0,0
226,Renaissance Hotel,0,33,2018,July,28,8,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,155.0,0,0
227,Renaissance Hotel,0,82,2018,July,28,8,2,6,3,0,0,BB,IRL,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,112.0,0,1
228,Renaissance Hotel,0,100,2018,July,28,8,2,7,3,0,0,BB,DNK,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient-Party,130.1,0,3
229,Renaissance Hotel,0,100,2018,July,28,8,2,7,2,0,0,BB,DNK,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient-Party,100.1,0,2
230,Renaissance Hotel,0,17,2018,July,28,9,0,1,2,2,0,BB,PRT,TA/TO,0,0,0,C,C,0,No Deposit,242.0,,0,Transient,123.0,0,3
231,Renaissance Hotel,0,68,2018,July,28,9,0,2,3,0,0,BB,ARG,Direct,0,0,0,A,C,0,No Deposit,250.0,,0,Transient,124.0,1,1
232,Renaissance Hotel,0,12,2018,July,28,9,0,2,2,2,0,BB,PRT,Direct,0,0,0,H,G,2,No Deposit,,,0,Transient,146.0,1,0
233,Renaissance Hotel,1,77,2018,July,28,9,0,3,2,0,0,BB,PRT,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,97.0,0,0
234,Renaissance Hotel,1,24,2018,July,28,9,0,3,2,2,0,BB,PRT,TA/TO,0,0,0,C,C,0,No Deposit,242.0,,0,Transient,123.0,0,1
235,Renaissance Hotel,1,44,2018,July,28,9,0,3,2,2,0,BB,PRT,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,153.0,0,0
236,Renaissance Hotel,0,78,2018,July,28,9,0,3,2,0,1,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,82.0,0,2
237,Renaissance Hotel,1,17,2018,July,28,9,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,105.08,0,0
238,Renaissance Hotel,1,103,2018,July,28,9,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,65.42,0,0
239,Renaissance Hotel,0,16,2018,July,28,9,1,3,1,0,0,BB,RUS,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,98.0,0,1
240,Renaissance Hotel,0,14,2018,July,28,9,2,3,2,0,0,BB,SWE,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,75.46,1,1
241,Renaissance Hotel,0,77,2018,July,28,9,2,3,2,0,0,BB,POL,TA/TO,0,0,0,A,A,0,No Deposit,177.0,,0,Transient,65.5,0,0
242,Renaissance Hotel,0,90,2018,July,28,9,2,5,2,0,0,BB,FRA,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,90.95,0,0
243,Renaissance Hotel,0,90,2018,July,28,9,2,5,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,93.6,0,0
244,Renaissance Hotel,0,90,2018,July,28,9,2,5,2,0,0,BB,GBR,TA/TO,0,0,0,E,E,0,No Deposit,143.0,,0,Contract,119.25,0,0
245,Renaissance Hotel,0,366,2018,July,28,9,2,5,2,0,0,HB,GBR,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,134.73,0,0
246,Renaissance Hotel,0,249,2018,July,28,9,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,112.0,0,1
247,Renaissance Hotel,1,69,2018,July,28,9,2,6,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,118.13,0,2
248,Renaissance Hotel,0,10,2018,July,28,10,0,1,2,0,0,BB,USA,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,131.0,0,0
249,Renaissance Hotel,0,22,2018,July,28,10,0,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,88.2,0,0
250,Renaissance Hotel,0,91,2018,July,28,10,0,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,1
251,Renaissance Hotel,0,23,2018,July,28,10,0,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,98.0,0,0
252,Renaissance Hotel,0,11,2018,July,28,10,0,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,110.5,0,1
253,Renaissance Hotel,0,3,2018,July,28,10,0,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,0,1
254,Renaissance Hotel,0,13,2018,July,28,10,0,2,2,1,0,HB,PRT,TA/TO,0,0,0,G,G,2,No Deposit,240.0,,0,Transient,185.0,1,1
255,Renaissance Hotel,0,108,2018,July,28,10,0,2,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,87.3,0,2
256,Renaissance Hotel,0,91,2018,July,28,10,0,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,1
257,Renaissance Hotel,0,37,2018,July,28,10,1,2,2,0,0,BB,GBR,TA/TO,0,0,0,C,C,0,No Deposit,105.0,,0,Transient,120.0,0,1
258,Renaissance Hotel,0,21,2018,July,28,10,1,2,2,0,0,BB,AUS,Direct,0,0,0,A,C,0,No Deposit,250.0,,0,Transient,98.0,0,1
259,Renaissance Hotel,0,106,2018,July,28,10,1,2,2,0,0,BB,GBR,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,96.3,0,2
260,Renaissance Hotel,0,30,2018,July,28,10,2,2,2,0,0,FB,PRT,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient-Party,197.0,0,1
261,Renaissance Hotel,0,30,2018,July,28,10,2,2,2,0,0,FB,PRT,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient-Party,197.0,0,1
262,Renaissance Hotel,1,51,2018,July,28,10,2,3,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,123.0,0,0
263,Renaissance Hotel,0,79,2018,July,28,10,2,3,2,0,0,BB,POL,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,82.0,0,2
264,Renaissance Hotel,0,21,2018,July,28,10,2,3,2,0,2,HB,PRT,Direct,0,0,0,C,C,1,No Deposit,250.0,,0,Transient,165.0,1,3
265,Renaissance Hotel,0,35,2018,July,28,10,2,3,2,2,0,BB,EST,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,149.4,0,0
266,Renaissance Hotel,0,78,2018,July,28,10,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,106.84,1,2
267,Renaissance Hotel,0,31,2018,July,28,10,2,5,2,0,0,HB,PRT,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,161.0,1,1
268,Renaissance Hotel,0,78,2018,July,28,10,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,134.43,0,2
269,Renaissance Hotel,0,78,2018,July,28,10,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,144.43,1,2
270,Renaissance Hotel,0,44,2018,July,28,10,2,5,1,0,0,HB,RUS,TA/TO,0,0,0,E,E,2,No Deposit,244.0,,0,Transient,152.0,0,0
271,Renaissance Hotel,0,34,2018,July,28,10,2,5,2,1,0,HB,GBR,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,125.54,0,3
272,Renaissance Hotel,0,87,2018,July,28,10,2,5,2,1,1,FB,PRT,TA/TO,0,0,0,C,C,0,No Deposit,5.0,,0,Transient,133.83,0,2
273,Renaissance Hotel,0,11,2018,July,28,10,2,6,3,1,0,BB,PRT,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,159.75,1,0
274,Renaissance Hotel,0,115,2018,July,28,10,2,7,2,0,0,BB,IRL,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,2
275,Renaissance Hotel,0,86,2018,July,28,10,3,7,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,112.2,0,0
276,Renaissance Hotel,0,41,2018,July,28,10,4,7,2,0,1,BB,GBR,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,110.6,0,0
277,Renaissance Hotel,0,32,2018,July,28,10,4,9,2,0,0,BB,DNK,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,105.9,0,0
278,Renaissance Hotel,0,34,2018,July,28,10,2,5,2,1,0,HB,GBR,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,95.27,0,3
279,Renaissance Hotel,0,34,2018,July,28,10,2,5,2,0,0,HB,GBR,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,108.83,0,1
280,Renaissance Hotel,1,100,2018,July,28,11,2,3,2,1,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,149.0,,0,Transient,153.96,0,0
281,Renaissance Hotel,0,44,2018,July,28,11,2,3,2,0,0,BB,ESP,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,0
282,Renaissance Hotel,0,304,2018,July,28,11,2,4,2,0,1,BB,PRT,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,90.67,0,1
283,Renaissance Hotel,1,36,2018,July,28,11,2,4,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,126.67,0,0
284,Renaissance Hotel,0,117,2018,July,28,11,2,4,3,0,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,15.0,,0,Transient,144.4,0,1
285,Renaissance Hotel,0,70,2018,July,28,11,2,4,2,0,0,BB,ESP,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,99.5,1,2
286,Renaissance Hotel,0,110,2018,July,28,11,2,5,2,0,0,BB,PRT,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,139.4,0,1
287,Renaissance Hotel,1,109,2018,July,28,11,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,1
288,Renaissance Hotel,0,33,2018,July,28,11,2,2,2,0,0,BB,GBR,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,89.97,0,1
289,Renaissance Hotel,0,33,2018,July,28,11,2,2,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,123.0,0,0
290,Renaissance Hotel,0,33,2018,July,28,11,2,2,2,0,0,BB,CZE,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,123.0,0,0
291,Renaissance Hotel,0,0,2018,July,28,11,0,1,1,0,0,BB,GBR,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,123.0,0,0
292,Renaissance Hotel,0,0,2018,July,28,11,0,1,2,0,0,HB,DEU,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,144.9,0,1
293,Renaissance Hotel,0,0,2018,July,28,11,0,1,2,0,0,BB,ESP,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,153.0,0,0
294,Renaissance Hotel,0,0,2018,July,28,11,0,1,2,0,0,BB,ESP,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,0,1
295,Renaissance Hotel,0,84,2018,July,28,11,1,1,2,0,0,HB,PRT,Corporate,0,0,0,A,A,0,No Deposit,,113.0,0,Transient,100.0,1,0
296,Renaissance Hotel,0,71,2018,July,28,11,1,1,2,0,0,BB,ESP,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,65.5,0,0
297,Renaissance Hotel,0,16,2018,July,28,11,1,1,2,0,0,BB,ROU,TA/TO,0,0,0,C,C,0,No Deposit,242.0,,0,Transient,123.0,0,1
298,Renaissance Hotel,0,54,2018,July,28,11,2,1,2,0,0,BB,PRT,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,123.0,0,0
299,Renaissance Hotel,0,8,2018,July,28,11,2,1,2,0,0,BB,ESP,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,0,0
300,Renaissance Hotel,0,36,2018,July,28,11,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient,104.68,1,0
301,Renaissance Hotel,0,40,2018,July,28,11,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,166.0,0,0
302,Renaissance Hotel,1,59,2018,July,28,11,2,6,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,111.25,0,2
303,Renaissance Hotel,0,79,2018,July,28,11,2,6,2,2,0,HB,PRT,Direct,0,0,0,G,G,1,No Deposit,250.0,,0,Transient,213.75,0,0
304,Renaissance Hotel,0,32,2018,July,28,11,4,6,2,0,0,HB,PRT,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,178.0,1,0
305,Renaissance Hotel,0,110,2018,July,28,11,2,5,2,0,0,BB,PRT,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,113.9,0,1
306,Renaissance Hotel,0,33,2018,July,28,11,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,129.29,1,0
307,Renaissance Hotel,0,53,2018,July,29,12,1,0,2,2,0,BB,CN,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,153.0,1,0
308,Renaissance Hotel,0,2,2018,July,29,12,1,0,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,98.0,1,2
309,Renaissance Hotel,0,8,2018,July,29,12,2,4,2,1,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,169.0,1,2
310,Renaissance Hotel,1,72,2018,July,29,12,2,4,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,93.0,0,2
311,Renaissance Hotel,0,12,2018,July,29,12,2,5,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,132.29,0,0
312,Renaissance Hotel,0,48,2018,July,29,12,2,5,2,0,0,BB,BRA,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,1
313,Renaissance Hotel,0,90,2018,July,29,12,2,5,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient-Party,117.22,0,1
314,Renaissance Hotel,0,34,2018,July,29,12,2,5,2,0,1,HB,ESP,TA/TO,0,0,0,D,D,1,No Deposit,156.0,,0,Transient,149.0,0,1
315,Renaissance Hotel,1,58,2018,July,29,12,2,5,3,1,0,BB,PRT,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,164.57,0,1
316,Renaissance Hotel,0,59,2018,July,29,12,2,5,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Contract,107.0,0,0
317,Renaissance Hotel,0,90,2018,July,29,12,2,5,2,0,1,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient-Party,117.22,1,2
318,Renaissance Hotel,0,116,2018,July,29,12,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,119.25,0,0
319,Renaissance Hotel,0,31,2018,July,29,12,2,5,2,0,0,BB,GBR,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,0
320,Renaissance Hotel,1,51,2018,July,29,12,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,105.71,0,0
321,Renaissance Hotel,0,48,2018,July,29,12,2,5,2,0,0,BB,GBR,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,1
322,Renaissance Hotel,0,59,2018,July,29,12,2,5,2,0,0,BB,ESP,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,144.43,1,2
323,Renaissance Hotel,1,97,2018,July,29,12,3,5,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,126.0,0,1
